subj_id,category,RT
S035,outgroup,984.2475278084357
S035,outgroup,1498.0117442072055
S035,outgroup,594.0050961882503
S035,outgroup,717.9787198367353
S035,outgroup,792.3670157000047
S035,outgroup,864.000688377241
S035,outgroup,800.2800389164586
S035,outgroup,1031.3362319313383
S035,outgroup,1063.9944308192817
S036,ingroup,403.3420317708211
S036,ingroup,341.2489377801323
S036,ingroup,601.5703897577722
S036,ingroup,886.1461598444084
S036,ingroup,467.65330657254793
S036,ingroup,574.4387649614425
S036,ingroup,311.532698552791
S036,ingroup,-4.010054969087491
S036,ingroup,503.75854876866754
S036,ingroup,255.55711216380308
S036,ingroup,657.844048136538
S036,ingroup,489.32510424843815
S036,ingroup,605.4798774010661
S036,ingroup,524.1527667278867
S036,ingroup,494.2814142322581
S036,ingroup,317.12117374466345
S036,ingroup,155.06168988524865
S036,ingroup,400.99170741100056
S036,ingroup,359.8147431408837
S036,ingroup,507.3380782766394
S036,ingroup,674.214082463198
S036,ingroup,415.44913249075205
S036,ingroup,291.5858212016115
S036,ingroup,903.3048236933753
S036,ingroup,368.7196911441565
S036,outgroup,365.41736624344236
S036,outgroup,608.1496903920532
S036,outgroup,146.1808595835014
S036,outgroup,417.140340190546
S036,outgroup,1146.6135155881589
S036,outgroup,930.9809600959
S036,outgroup,416.31081025036497
S036,outgroup,153.52933663234245
S036,outgroup,475.4358487218613
S036,outgroup,579.093941770472
S036,outgroup,376.13787682334606
S036,outgroup,8.668656071330247
S036,outgroup,733.2061663029814
S036,outgroup,299.34763079053215
S036,outgroup,219.13822693209244
S036,outgroup,262.088572261138
S036,outgroup,1117.7878993556178
S036,outgroup,340.5168921474351
S036,outgroup,579.7926130791667
S036,outgroup,166.4219214751472
S036,outgroup,310.78183388748516
S036,outgroup,635.6984335153198
S036,outgroup,472.28217510532045
S036,outgroup,330.65673730203815
S036,outgroup,590.6782017219502
S037,ingroup,387.61524137172125
S037,ingroup,756.5855976903925
S037,ingroup,1140.0333556925864
S037,ingroup,756.5783076333373
S037,ingroup,434.8773421208407
S037,ingroup,359.81971967406804
S037,ingroup,813.7300251488249
S037,ingroup,550.5420058205734
S037,ingroup,751.397415550749
S037,ingroup,664.6897966800205
S037,ingroup,522.9512309296816
S037,ingroup,528.467439010478
S037,ingroup,1142.0093046157524
S037,ingroup,1068.497705178333
S037,ingroup,682.5076302110344
S037,ingroup,757.2649759255385
S037,ingroup,642.4946030615495
S037,ingroup,489.3412275467036
S037,ingroup,939.9492903969485
S037,ingroup,1018.2854583712567
S037,ingroup,566.979905178547
S037,ingroup,562.1922955763179
S037,ingroup,505.23006708699086
S037,ingroup,926.4631739310083
S037,ingroup,525.232488051323
S037,outgroup,885.948258990512
S037,outgroup,646.5774028497508
S037,outgroup,758.904873447059
S037,outgroup,901.315272692112
S037,outgroup,959.270973645932
S037,outgroup,1043.7808508779617
S037,outgroup,927.2634014208757
S037,outgroup,538.7842178070574
S037,outgroup,754.8786180394941
S037,outgroup,944.22692145002
S037,outgroup,608.3870163829516
S037,outgroup,830.3491221761703
S037,outgroup,683.3253442970217
S037,outgroup,653.4519102072051
S037,outgroup,874.7226724389975
S037,outgroup,887.3219254082121
S037,outgroup,981.7103727357401
S037,outgroup,475.3647369633714
S037,outgroup,1041.6937346336479
S037,outgroup,695.305963868833
S037,outgroup,671.723737580828
S037,outgroup,540.5281489449337
S037,outgroup,1100.4648172882403
S037,outgroup,712.4095054421269
S037,outgroup,722.7046819427563
S038,ingroup,738.8960277168763
S038,ingroup,582.76024070469
S038,ingroup,749.3066121493235
S038,ingroup,817.1932015568543
S038,ingroup,732.2234206311851
S038,ingroup,874.5264192419604
S038,ingroup,861.7339826064236
S038,ingroup,575.71940859578
S038,ingroup,400.7137858741572
S038,ingroup,596.7122040633316
S038,ingroup,944.0459343522829
S038,ingroup,703.836146829495
S038,ingroup,385.450638488781
S038,ingroup,1286.686493441283
S038,ingroup,732.7419247545087
S038,ingroup,808.8538207610501
S038,ingroup,684.7065972942033
S038,ingroup,910.5054907767955
S038,ingroup,696.5544591799821
S038,ingroup,715.5672737850972
S038,ingroup,928.2474327400489
S038,ingroup,856.7881277715877
S038,ingroup,917.9011729350083
S038,ingroup,1010.7682514482389
S038,ingroup,846.7110871859923
S038,outgroup,436.6762276763334
S038,outgroup,963.4980301302336
S038,outgroup,926.2306905029602
S038,outgroup,831.5673293158252
S038,outgroup,748.1360985367711
S038,outgroup,532.0382358550171
S038,outgroup,925.9055066099396
S038,outgroup,1089.8564003950896
S038,outgroup,400.59632962858456
S038,outgroup,563.2782546397076
S038,outgroup,624.5791519933774
S038,outgroup,298.261647753021
S038,outgroup,588.7172863910973
S038,outgroup,865.923585913393
S038,outgroup,492.52490172932835
S038,outgroup,756.9621175113382
S038,outgroup,1325.380281068744
S038,outgroup,576.0708584626334
S038,outgroup,449.07084995368916
S038,outgroup,1142.3797787207052
S038,outgroup,839.6847090547355
S038,outgroup,818.5894172550552
S038,outgroup,663.4261426592197
S038,outgroup,618.6069244136354
S038,outgroup,804.9163801830855
S039,ingroup,604.5219166224908
S039,ingroup,896.0191511694647
S039,ingroup,391.78115343614434
S039,ingroup,868.9334850685295
S039,ingroup,443.33473864381233
S039,ingroup,685.6100455822007
S039,ingroup,907.4390197321932
S039,ingroup,566.3388784350799
S039,ingroup,687.0636681299557
S039,ingroup,420.0650489182392
S039,ingroup,755.434157298216
S039,ingroup,296.71479649777956
S039,ingroup,797.46225168006265
S039,ingroup,659.7837658960761
S039,ingroup,537.4569878177014
S039,ingroup,842.0294784335449
S039,ingroup,837.7523963110907
S039,ingroup,592.0084212507579
S039,ingroup,392.8168346949341
S039,ingroup,399.1129216127278
S039,ingroup,220.74125058471066
S039,ingroup,1030.6470064935847
S039,ingroup,668.8107687336949
S039,ingroup,1012.5917720574298
S039,ingroup,659.8426237092547
S039,outgroup,556.6163622102958
S039,outgroup,703.7059529671158
S039,outgroup,494.0710035097568
S039,outgroup,442.4018114532717
S039,outgroup,1004.8048881567636
S039,outgroup,917.0765159949003
S039,outgroup,1070.7225625383621
S039,outgroup,248.6604463875313
S039,outgroup,754.3524992875504
S039,outgroup,637.0914705860383
S039,outgroup,849.2334866493034
S039,outgroup,523.0126797531403
S039,outgroup,205.87739705648022
S039,outgroup,755.3808357203609
S039,outgroup,1460.175146542912
S039,outgroup,513.8001753706366
S039,outgroup,1070.4380521521962
S039,outgroup,990.5013298903393
S039,outgroup,456.42737605678553
S039,outgroup,504.81677739107965
S039,outgroup,939.9052341548886
S039,outgroup,833.1539391995377
S039,outgroup,620.1286873930244
S039,outgroup,776.845121235902
S039,outgroup,651.9851518049685
S040,ingroup,624.0273443228457
S040,ingroup,785.5842664636494
S040,ingroup,678.1112299568665
S040,ingroup,890.8950748703273
S040,ingroup,1078.8510300358394
S040,ingroup,513.6956381554255
S040,ingroup,742.0505758518315
S040,ingroup,991.9522634832933
S040,ingroup,1018.879993984347
S040,ingroup,868.975572627126
S040,ingroup,973.750666861445
S040,ingroup,823.8337079686305
S040,ingroup,775.5741482477085
S040,ingroup,966.4931860859859
S040,ingroup,1004.6828400505151
S040,ingroup,727.0532042182369
S040,ingroup,851.3009358540893
S040,ingroup,641.4598804551914
S040,ingroup,606.1810988057186
S040,ingroup,934.5126944211825
S040,ingroup,743.3126280921131
S040,ingroup,715.0123659478791
S040,ingroup,1008.7968791209638
S040,ingroup,904.6205049502474
S040,ingroup,311.9625970353721
S040,outgroup,851.12953394784
S040,outgroup,896.4687648124595
S040,outgroup,498.1689410219078
S040,outgroup,948.5509714756854
S040,outgroup,1269.2336225392057
S040,outgroup,963.0148672005697
S040,outgroup,921.5931103941333
S040,outgroup,503.22041639713035
S040,outgroup,634.4354988610119
S040,outgroup,794.01562684546
S040,outgroup,648.146175213909
S040,outgroup,978.8920993405741
S040,outgroup,483.1021011246387
S040,outgroup,985.3496280518001
S040,outgroup,756.4122506243414
S040,outgroup,792.4605570009196
S040,outgroup,959.1688891928383
S040,outgroup,942.2758118867172
S040,outgroup,524.660147063727
S040,outgroup,849.9914946496078
S040,outgroup,648.7147355542153
S040,outgroup,318.0506863336359
S040,outgroup,857.0827021147419
S040,outgroup,770.069604026201
S040,outgroup,897.4508282378588
S041,ingroup,873.8045851899545
S041,ingroup,933.4511941138462
S041,ingroup,1175.488658457793
S041,ingroup,831.2757920218962
S041,ingroup,789.1722656603775
S041,ingroup,640.5179555259026
S041,ingroup,817.5459776138268
S041,ingroup,894.3362132319644
S041,ingroup,976.0572229866691
S041,ingroup,753.3834576015895
S041,ingroup,915.1767706485512
S041,ingroup,1230.1793441339241
S041,ingroup,931.4257568994155
S041,ingroup,726.2415259033419
S041,ingroup,939.8632139812266
S041,ingroup,830.5322449623902
S041,ingroup,1180.3976345892554
S041,ingroup,776.5263381247928
S041,ingroup,915.7318208939366
S041,ingroup,887.0695090673357
S041,ingroup,667.5579453828896
S041,ingroup,918.7457603970955
S041,ingroup,978.006329205214
S041,ingroup,738.6387834807646
S041,ingroup,691.9177094701486
S041,outgroup,1081.079498452972
S041,outgroup,678.4194382402854
S041,outgroup,981.2607754573006
S041,outgroup,1033.8604661300924
S041,outgroup,979.2777421610299
S041,outgroup,1081.333551926422
S041,outgroup,899.8709765009685
S041,outgroup,679.3167560584104
S041,outgroup,398.78687912936743
S041,outgroup,774.442599188905
S041,outgroup,1136.2910629363148
S041,outgroup,815.7378070058612
S041,outgroup,1000.1964616636872
S041,outgroup,665.5093744084095
S041,outgroup,640.5318578434993
S041,outgroup,814.6933290295543
S041,outgroup,980.9366162543872
S041,outgroup,809.3968242903852
S041,outgroup,753.9345940405846
S041,outgroup,1382.34774862294
S041,outgroup,474.9823459074127
S041,outgroup,808.5373020501243
S041,outgroup,1221.9931146342021
S041,outgroup,778.7556530590075
S041,outgroup,1215.367840322331
S042,ingroup,923.4236232128753
S042,ingroup,1232.507237128247
S042,ingroup,740.8867895826752
S042,ingroup,1043.0169334224604
S042,ingroup,778.787816673013
S042,ingroup,906.3448478493443
S042,ingroup,1170.7148790852584
S042,ingroup,757.3572620162531
S042,ingroup,1111.3231694190763
S042,ingroup,636.6355786218548
S042,ingroup,934.3229906833615
S042,ingroup,886.0802844964985
S042,ingroup,1140.5102877443187
S042,ingroup,1126.9644612239556
S042,ingroup,595.1956697233402
S042,ingroup,1068.473179980334
S042,ingroup,1106.7690153806975
S042,ingroup,641.6350514205017
S042,ingroup,540.92520941575
S042,ingroup,660.2209018826766
S042,ingroup,633.1192121483826
S042,ingroup,842.6476451229144
S042,ingroup,587.380132465302
S042,ingroup,836.4631474478305
S042,ingroup,901.0882401396752
S042,outgroup,1081.8340888337877
S042,outgroup,724.0024050939619
S042,outgroup,948.9819381065988
S042,outgroup,926.4909510556296
S042,outgroup,1369.749097759809
S042,outgroup,894.5611217926646
S042,outgroup,1243.5376950072036
S042,outgroup,932.3230244815081
S042,outgroup,1378.6251701751498
S042,outgroup,755.8832694149547
S042,outgroup,590.1609960406679
S042,outgroup,815.3750867006656
S042,outgroup,854.9372979687345
S042,outgroup,820.8382002860209
S042,outgroup,1143.7874030035057
S042,outgroup,922.6478323483857
S042,outgroup,1175.1103159803931
S042,outgroup,864.2317467000225
S042,outgroup,1022.9177776005495
S042,outgroup,792.2118422106031
S042,outgroup,514.6900173294375
S042,outgroup,821.1493502714171
S042,outgroup,1411.1785048305237
S042,outgroup,943.3278892653038
S042,outgroup,1023.4466170306933
S043,ingroup,942.0768686809848
S043,ingroup,633.3665566583356
S043,ingroup,623.0150080155258
S043,ingroup,738.5912980450711
S043,ingroup,628.2954800512784
S043,ingroup,575.8885716184384
S043,ingroup,903.4291028988742
S043,ingroup,331.22478693468616
S043,ingroup,886.1514358744328
S043,ingroup,906.6090653112801
S043,ingroup,812.1155973358465
S043,ingroup,781.5551795780094
S043,ingroup,285.33316862393406
S043,ingroup,1221.9973514472551
S043,ingroup,761.9099482848646
S043,ingroup,722.5659059919185
S043,ingroup,731.1147464063376
S043,ingroup,625.7834779924044
S043,ingroup,1047.6105199495034
S043,ingroup,1054.6757952735672
S043,ingroup,592.517899636279
S043,ingroup,391.23329576527607
S043,ingroup,761.8850536809047
S043,ingroup,1157.2661634604083
S043,ingroup,1065.7659924563359
S043,outgroup,770.448932573119
S043,outgroup,558.3949413201525
S043,outgroup,1173.037956451744
S043,outgroup,619.9387553700908
S043,outgroup,895.7960495061935
S043,outgroup,749.210455090417
S043,outgroup,852.1156654463294
S043,outgroup,1079.1447302303698
S043,outgroup,1087.2680395869345
S043,outgroup,820.111710502078
S043,outgroup,465.29446849785626
S043,outgroup,935.6396997010376
S043,outgroup,839.9238014321495
S043,outgroup,740.7640600545594
S043,outgroup,726.3833817701761
S043,outgroup,554.9094328701278
S043,outgroup,1130.6635036208418
S043,outgroup,611.6190601593757
S043,outgroup,943.2182581862212
S043,outgroup,1273.3201093983826
S043,outgroup,694.0680072337495
S043,outgroup,1140.7292333728456
S043,outgroup,950.549492124661
S043,outgroup,738.5518852372634
S043,outgroup,986.5791188797922
S044,ingroup,731.0952417083106
S044,ingroup,700.9613648383421
S044,ingroup,734.8305720808197
S044,ingroup,627.5023053694296
S044,ingroup,586.3616825488655
S044,ingroup,951.5904775204453
S044,ingroup,676.0095453728507
S044,ingroup,877.8531229456084
S044,ingroup,813.5611913114543
S044,ingroup,873.9954545697381
S044,ingroup,855.1003923688424
S044,ingroup,804.7070754325905
S044,ingroup,838.6802198466818
S044,ingroup,1091.134840159306
S044,ingroup,526.3697659201712
S044,ingroup,1060.7559899124917
S044,ingroup,555.0954217432918
S044,ingroup,680.5196437166124
S044,ingroup,658.1221826059189
S044,ingroup,935.0785020742285
S044,ingroup,770.2200142137689
S044,ingroup,689.4007892334589
S044,ingroup,444.9171374412583
S044,ingroup,1139.1805799967321
S044,ingroup,709.8709342069832
S044,outgroup,576.3104042726127
S044,outgroup,732.3203161493785
S044,outgroup,980.0008418128555
S044,outgroup,1023.9923471121047
S044,outgroup,724.4603043672118
S044,outgroup,698.0061622603289
S044,outgroup,847.147410572075
S044,outgroup,1342.4926450730081
S044,outgroup,659.0441663525042
S044,outgroup,1018.3024256884646
S044,outgroup,789.117876301261
S044,outgroup,940.7350914179126
S044,outgroup,541.279876692431
S044,outgroup,446.8170874045543
S044,outgroup,662.0130523403503
S044,outgroup,901.5855709550984
S044,outgroup,845.4357452367211
S044,outgroup,572.6231703206364
S044,outgroup,604.2656297208501
S044,outgroup,868.8890727458687
S044,outgroup,639.9298057525605
S044,outgroup,394.580943790086
S044,outgroup,740.6184063921353
S044,outgroup,791.2704945264006
S044,outgroup,615.8752687593816
S045,ingroup,510.23240204868023
S045,ingroup,833.0677123771458
S045,ingroup,936.4060785836555
S045,ingroup,604.298586552015
S045,ingroup,877.1071674258651
S045,ingroup,734.6181841747853
S045,ingroup,1123.9284107850535
S045,ingroup,587.7994370765742
S045,ingroup,943.5337057761578
S045,ingroup,800.4447958041063
S045,ingroup,1148.558894710718
S045,ingroup,1027.1260339608677
S045,ingroup,848.8875355910237
S045,ingroup,911.3859270964297
S045,ingroup,986.9102730159117
S045,ingroup,796.7580076345897
S045,ingroup,693.0158479087172
S045,ingroup,491.6627536375434
S045,ingroup,1157.3446330099355
S045,ingroup,629.581078391665
S045,ingroup,729.1017314218115
S045,ingroup,895.3416861588787
S045,ingroup,488.1307683409867
S045,ingroup,701.4989526594771
S045,ingroup,847.0176986320993
S045,outgroup,1064.8218688185061
S045,outgroup,1051.4471356764611
S045,outgroup,873.9233179707522
S045,outgroup,995.7171746852143
S045,outgroup,706.7805137242888
S045,outgroup,965.0376329477361
S045,outgroup,783.6951246610868
S045,outgroup,1010.2685377450701
S045,outgroup,623.5993438405087
S045,outgroup,811.3543569750863
S045,outgroup,749.84635419352
S045,outgroup,909.7238079246672
S045,outgroup,876.3707316590504
S045,outgroup,737.5733322402943
S045,outgroup,954.1399022640315
S045,outgroup,855.5135587094123
S045,outgroup,1099.5395317083921
S045,outgroup,1154.7832159207
S045,outgroup,890.791187114917
S045,outgroup,416.62085395398236
S045,outgroup,816.9162728278814
S045,outgroup,783.009742146041
S045,outgroup,1244.236204866456
S045,outgroup,614.548707632827
S045,outgroup,751.2369950858356
S046,ingroup,962.6349926574189
S046,ingroup,821.006027989885
S046,ingroup,540.1938414504046
S046,ingroup,1240.9100836221075
S046,ingroup,854.7760391153151
S046,ingroup,1205.4851459315726
S046,ingroup,913.941960855921
S046,ingroup,635.2070502120971
S046,ingroup,656.0682328811722
S046,ingroup,1042.972472018589
S046,ingroup,712.1169317989736
S046,ingroup,862.9575867511958
S046,ingroup,1153.8513342308208
S046,ingroup,980.461121179447
S046,ingroup,1235.0350624086227
S046,ingroup,1007.074835524812
S046,ingroup,791.0758146346296
S046,ingroup,577.5202675261667
S046,ingroup,1301.2930833858327
S046,ingroup,980.0850311185814
S046,ingroup,856.1173549311228
S046,ingroup,1085.141905373182
S046,ingroup,878.2477871633234
S046,ingroup,951.0202965468395
S046,ingroup,515.1557312332504
S046,outgroup,831.7127689639568
S046,outgroup,735.8285047144622
S046,outgroup,879.9758457314116
S046,outgroup,525.6705971552619
S046,outgroup,1378.0010328289818
S046,outgroup,1021.6305061629895
S046,outgroup,1054.2841978346357
S046,outgroup,972.3459066659952
S046,outgroup,757.3909553304818
S046,outgroup,723.5580121045618
S046,outgroup,622.3083849996765
S046,outgroup,1088.2473292189688
S046,outgroup,634.8149669090432
S046,outgroup,818.5945664929733
S046,outgroup,795.2344469145937
S046,outgroup,935.5168924884999
S046,outgroup,1137.9997138517836
S046,outgroup,694.5713623006953
S046,outgroup,1183.1745925358978
S046,outgroup,1127.9301637488427
S046,outgroup,751.8138516226072
S046,outgroup,759.2843079391421
S046,outgroup,837.520777533029
S046,outgroup,1161.3574776160326
S046,outgroup,992.8354801894279
S047,ingroup,994.1954477800919
S047,ingroup,959.7479703500137
S047,ingroup,633.7064805259037
S047,ingroup,718.5449236664768
S047,ingroup,1158.5950867846136
S047,ingroup,1296.6862824944094
S047,ingroup,857.2933513319799
S047,ingroup,538.5621394819458
S047,ingroup,842.9373294979707
S047,ingroup,862.7040133985581
S047,ingroup,1148.9605192823544
S047,ingroup,1119.5008974140917
S047,ingroup,885.5844919672836
S047,ingroup,1083.3799213265945
S047,ingroup,834.8261549748989
S047,ingroup,953.5745979518039
S047,ingroup,390.74605781177263
S047,ingroup,847.1241695775452
S047,ingroup,705.1745081290928
S047,ingroup,785.0847152113699
S047,ingroup,622.7169404357613
S047,ingroup,1111.133166084963
S047,ingroup,617.6572601017047
S047,ingroup,981.0967070822122
S047,ingroup,579.8584184765016
S047,outgroup,829.4879708209963
S047,outgroup,780.1248565635167
S047,outgroup,854.7928559280101
S047,outgroup,1145.276765260714
S047,outgroup,1217.0441233695594
S047,outgroup,926.0970983399152
S047,outgroup,673.831821444562
S047,outgroup,1012.487735322955
S047,outgroup,956.0406470145327
S047,outgroup,1142.5043824311415
S047,outgroup,920.5867517416262
S047,outgroup,563.9071318232028
S047,outgroup,293.2851915229412
S047,outgroup,632.3046545069914
S047,outgroup,812.7166189474616
S047,outgroup,455.1131495266596
S047,outgroup,711.3320365713874
S047,outgroup,753.0997780054458
S047,outgroup,482.8361885908445
S047,outgroup,961.2681317514781
S047,outgroup,666.5819534399258
S047,outgroup,603.0695164095159
S047,outgroup,944.288291779575
S047,outgroup,429.2014825389592
S047,outgroup,854.3778876167369
S048,ingroup,793.9277613919973
S048,ingroup,352.2268599773268
S048,ingroup,1082.9931010327455
S048,ingroup,679.0176002456567
S048,ingroup,900.7526948445712
S048,ingroup,734.1315808124866
S048,ingroup,1082.610488264606
S048,ingroup,393.04246647449526
S048,ingroup,975.84178561671
S048,ingroup,926.3078866750718
S048,ingroup,942.0850778244719
S048,ingroup,586.868534320711
S048,ingroup,895.140550492242
S048,ingroup,993.9429245228295
S048,ingroup,954.7767560346103
S048,ingroup,694.230071265544
S048,ingroup,535.6498809693823
S048,ingroup,919.6859455797984
S048,ingroup,996.5747951904103
S048,ingroup,713.3742346917119
S048,ingroup,571.3208684876097
S048,ingroup,1037.0405336101062
S048,ingroup,970.0684756315213
S048,ingroup,930.2032041752929
S048,ingroup,739.8332439045939
S048,outgroup,960.3041671549113
S048,outgroup,585.1689253037374
S048,outgroup,889.0481725272516
S048,outgroup,326.35829900846375
S048,outgroup,716.7945062133622
S048,outgroup,961.9432083451998
S048,outgroup,705.0557734582886
S048,outgroup,660.7476238110072
S048,outgroup,623.3883816236973
S048,outgroup,344.5309513035049
S048,outgroup,734.2445796808956
S048,outgroup,493.2248290909961
S048,outgroup,543.3575261875633
S048,outgroup,655.0085836585713
S048,outgroup,718.7161751646906
S048,outgroup,922.7477543779221
S048,outgroup,1131.1739664669676
S048,outgroup,781.1616376480225
S048,outgroup,787.5544239773051
S048,outgroup,668.897337767763
S048,outgroup,470.07237935629746
S048,outgroup,1000.9590963449832
S048,outgroup,896.0605359688493
S048,outgroup,799.1713487399459
S048,outgroup,657.3232142581563
S049,ingroup,883.2910495550561
S049,ingroup,739.0200383399178
S049,ingroup,695.8999607257932
S049,ingroup,685.2427366393775
S049,ingroup,590.8812673580833
S049,ingroup,745.9529552755101
S049,ingroup,781.5404142782328
S049,ingroup,599.5751448301955
S049,ingroup,859.8916694550476
S049,ingroup,850.6932178822956
S049,ingroup,1038.3896496522977
S049,ingroup,972.1006424604777
S049,ingroup,808.0783327548935
S049,ingroup,780.1940756875817
S049,ingroup,832.9740513019057
S049,ingroup,733.3030701238811
S049,ingroup,668.0263666737642
S049,ingroup,721.6083187232782
S049,ingroup,795.3457403441785
S049,ingroup,704.8807863010031
S049,ingroup,503.32114237545295
S049,ingroup,826.7933034032989
S049,ingroup,826.5174786566841
S049,ingroup,881.8444509430885
S049,ingroup,1012.1616253754671
S049,outgroup,1323.1207869013651
S049,outgroup,893.0357326279808
S049,outgroup,1217.019674112048
S049,outgroup,986.7501683931956
S049,outgroup,1132.796161151553
S049,outgroup,1305.6373913815487
S049,outgroup,925.1541145234268
S049,outgroup,763.6071702891228
S049,outgroup,773.8901584300593
S049,outgroup,905.5282510094382
S049,outgroup,863.6200929924611
S049,outgroup,393.4818829230448
S049,outgroup,480.4805223779716
S049,outgroup,708.8815266822559
S049,outgroup,613.6876264247298
S049,outgroup,600.8259133637591
S049,outgroup,860.7032468008246
S049,outgroup,744.7119143103572
S049,outgroup,722.4568858392815
S049,outgroup,1350.410260640621
S049,outgroup,622.9755500980423
S049,outgroup,776.1831171694107
S049,outgroup,1172.2549411033162
S049,outgroup,725.1915137497128
S049,outgroup,723.8187380842242
S050,ingroup,176.75593891661265
S050,ingroup,448.1242586902615
S050,ingroup,437.2551479873715
S050,ingroup,421.67315417817537
S050,ingroup,271.0360319081119
S050,ingroup,516.2283088849463
S050,ingroup,721.4643716349918
S050,ingroup,190.7731557913759
S050,ingroup,796.2077105394137
S050,ingroup,506.24784159390526
S050,ingroup,817.8149665290232
S050,ingroup,812.4300181491933
S050,ingroup,612.2907763591525
S050,ingroup,636.5261319737282
S050,ingroup,532.0874730306799
S050,ingroup,524.5471746559034
S050,ingroup,458.19261503413173
S050,ingroup,141.818391636978
S050,ingroup,743.8798381027558
S050,ingroup,555.0122478603608
S050,ingroup,433.6353629896808
S050,ingroup,808.949626906345
S050,ingroup,501.44008484407226
S050,ingroup,529.89629894894
S050,ingroup,458.9313516320855
S050,outgroup,953.9417914819462
S050,outgroup,920.9743707321948
S050,outgroup,273.0929035336794
S050,outgroup,615.583813218889
S050,outgroup,690.8630657043846
S050,outgroup,537.9576246310879
S050,outgroup,858.2694878863193
S050,outgroup,518.1242590679537
S050,outgroup,231.95873988867356
S050,outgroup,697.5350172323527
S050,outgroup,348.555665989598
S050,outgroup,397.28675406332053
S050,outgroup,856.3663930227555
S050,outgroup,919.3357599703251
S050,outgroup,836.2260604088535
S050,outgroup,293.4927426222219
S050,outgroup,915.759625836791
S050,outgroup,785.8573216398765
S050,outgroup,540.7553139897957
S050,outgroup,1013.9762375785067
S050,outgroup,868.931258339421
S050,outgroup,679.1051098596996
S050,outgroup,1221.0423157803232
S050,outgroup,607.634803308838
S050,outgroup,763.9989730829352
S051,ingroup,548.9788668704248
S051,ingroup,470.916329264865
S051,ingroup,734.0764993156421
S051,ingroup,675.7766320729305
S051,ingroup,583.3084191098508
S051,ingroup,501.56639956567597
S051,ingroup,702.8428407756151
S051,ingroup,301.02052655883335
S051,ingroup,609.2306888090079
S051,ingroup,171.90519196393473
S051,ingroup,717.8964221925235
S051,ingroup,690.8125040427798
S051,ingroup,562.4619453598536
S051,ingroup,512.2219236243917
S051,ingroup,924.2326745782269
S051,ingroup,462.2269124383073
S051,ingroup,438.9745591866638
S051,ingroup,781.5967648089929
S051,ingroup,622.2692788757555
S051,ingroup,671.524074404784
S051,ingroup,639.529683813713
S051,ingroup,178.3832334401917
S051,ingroup,-102.11947924110729
S051,ingroup,954.7537282620924
S051,ingroup,641.3850725908566
S051,outgroup,820.6049130988621
S051,outgroup,767.1613988442484
S051,outgroup,610.1468954147581
S051,outgroup,725.358553933156
S051,outgroup,805.7268052173764
S051,outgroup,696.317290371011
S051,outgroup,555.2940212759299
S051,outgroup,879.0597149281102
S051,outgroup,1022.5893593511855
S051,outgroup,584.0750167698543
S051,outgroup,505.9667967565159
S051,outgroup,780.0239247091226
S051,outgroup,376.76120293779286
S051,outgroup,682.6672218796681
S051,outgroup,442.70218295707275
S051,outgroup,418.81804629578335
S051,outgroup,592.6334231893671
S051,outgroup,690.1315815061128
S051,outgroup,603.5737023067653
S051,outgroup,807.7470602779983
S051,outgroup,953.8720469094914
S051,outgroup,282.45481950336483
S051,outgroup,498.0976319630376
S051,outgroup,745.1984411834599
S051,outgroup,664.3532229450263
S052,ingroup,898.293983563372
S052,ingroup,537.5231123547622
S052,ingroup,530.8588544170213
S052,ingroup,986.8351041975933
S052,ingroup,493.888895294598
S052,ingroup,536.7496988813142
S052,ingroup,648.5256733890227
S052,ingroup,686.9617201880678
S052,ingroup,853.9984096796403
S052,ingroup,807.1949953147645
S052,ingroup,503.7070501266947
S052,ingroup,1008.5554603725125
S052,ingroup,631.1074239731929
S052,ingroup,941.2363882104181
S052,ingroup,879.3026344620562
S052,ingroup,857.503397532711
S052,ingroup,514.216561667458
S052,ingroup,734.2144956267872
S052,ingroup,505.6587097128017
S052,ingroup,1278.796800786268
S052,ingroup,724.5731603064464
S052,ingroup,1068.3240125006473
S052,ingroup,870.8447852723613
S052,ingroup,639.8525912319866
S052,ingroup,560.3778369827057
S052,outgroup,843.8845443235316
S052,outgroup,946.3679340063579
S052,outgroup,550.0591941826362
S052,outgroup,1021.1355996053223
S052,outgroup,922.5398467137746
S052,outgroup,792.2643747912072
S052,outgroup,832.1310406121552
S052,outgroup,834.3625163475937
S052,outgroup,938.2968464637988
S052,outgroup,1045.7121470033014
S052,outgroup,1026.9934387626372
S052,outgroup,559.5664379273074
S052,outgroup,893.8369817509123
S052,outgroup,430.2568666471454
S052,outgroup,987.5783091068117
S052,outgroup,627.666486903754
S052,outgroup,1208.3673714971662
S052,outgroup,948.2678511586423
S052,outgroup,493.02020051813264
S052,outgroup,675.4768671194652
S052,outgroup,711.7638000249262
S052,outgroup,946.8372570914578
S052,outgroup,849.4397084156542
S052,outgroup,486.2219527299733
S052,outgroup,442.3526187680764
S053,ingroup,859.564124994885
S053,ingroup,370.1705540583187
S053,ingroup,1044.8969866462041
S053,ingroup,1009.0023119105015
S053,ingroup,1020.8054457154263
S053,ingroup,1005.9866329779638
S053,ingroup,583.9477600468706
S053,ingroup,803.3529947583488
S053,ingroup,545.5855785633495
S053,ingroup,1034.2401703026248
S053,ingroup,1093.259576764259
S053,ingroup,560.1438271089551
S053,ingroup,1248.4770539018975
